city,date,temperature,rain_probability,wind_speed,humidity
仙台,2022-04-07,8.6,0,3.5,64
仙台,2022-04-08,10.9,0,5.0,49
仙台,2022-04-09,18.3,0,2.9,50
仙台,2022-04-10,20.0,0,2.4,58
仙台,2022-04-11,21.5,0,2.4,57
仙台,2022-04-12,20.6,0,2.8,56
仙台,2022-04-13,23.0,0,2.2,55
仙台,2022-04-14,7.2,100,3.1,86
仙台,2022-04-15,7.8,90,2.2,90
仙台,2022-04-16,11.0,50,3.3,68
仙台,2022-04-17,12.2,0,3.0,55
仙台,2022-04-18,15.4,30,2.3,70
仙台,2022-04-19,12.4,10,3.3,62
仙台,2022-04-20,12.7,0,2.7,63
仙台,2022-04-21,17.9,0,2.8,68
仙台,2022-04-22,20.0,0,4.4,58
仙台,2022-04-23,18.2,10,4.7,55
仙台,2022-04-24,15.3,0,1.9,58
仙台,2022-04-25,22.0,0,2.8,58
仙台,2022-04-26,17.4,40,0.8,88
仙台,2022-04-27,17.5,0,4.4,53
仙台,2022-04-28,15.0,0,2.8,44
仙台,2022-04-29,9.8,50,4.2,65
仙台,2022-04-30,13.2,0,2.4,47
仙台,2022-05-01,11.0,80,2.2,77
仙台,2022-05-02,14.6,0,4.0,43
仙台,2022-05-03,13.6,20,5.4,46
仙台,2022-05-04,21.3,0,4.9,39
仙台,2022-05-05,20.4,0,2.7,54
仙台,2022-05-06,20.6,0,2.5,70
仙台,2022-05-07,20.4,0,5.3,68
仙台,2022-05-08,16.1,0,5.1,39
仙台,2022-05-09,17.0,0,2.8,49
仙台,2022-05-10,17.8,0,1.9,48
仙台,2022-05-11,18.8,0,2.3,68
仙台,2022-05-12,19.9,0,2.4,76
仙台,2022-05-13,18.4,100,4.1,91
仙台,2022-05-14,21.4,30,4.4,66
仙台,2022-05-15,17.5,0,3.8,42
仙台,2022-05-16,12.5,60,1.4,77
仙台,2022-05-17,15.5,0,1.4,80
仙台,2022-05-18,19.4,0,2.7,54
仙台,2022-05-19,22.4,0,3.0,56
仙台,2022-05-20,24.8,0,2.7,38
仙台,2022-05-21,21.7,0,2.2,62
仙台,2022-05-22,16.8,70,2.5,83
仙台,2022-05-23,16.6,30,2.1,74
仙台,2022-05-24,21.2,0,2.5,57
仙台,2022-05-25,21.4,0,2.7,74
仙台,2022-05-26,21.4,0,5.1,71
仙台,2022-05-27,18.9,70,4.0,88
仙台,2022-05-28,20.0,0,6.5,51
仙台,2022-05-29,25.7,0,4.4,45
仙台,2022-05-30,15.9,0,3.9,71
仙台,2022-05-31,15.3,90,2.3,91
仙台,2022-06-01,22.0,0,3.0,52
仙台,2022-06-02,21.2,40,2.0,68
仙台,2022-06-03,17.4,90,2.3,80
仙台,2022-06-04,20.5,30,3.0,53
仙台,2022-06-05,16.7,0,3.1,67
仙台,2022-06-06,12.9,100,5.8,92
仙台,2022-06-07,14.2,90,3.9,88
仙台,2022-06-08,13.1,100,3.0,84
仙台,2022-06-09,16.4,50,2.5,79
仙台,2022-06-10,19.4,80,2.4,79
仙台,2022-06-11,21.0,30,1.8,78
仙台,2022-06-12,18.8,90,2.7,87
仙台,2022-06-13,18.6,0,3.8,63
仙台,2022-06-14,15.0,0,3.3,72
仙台,2022-06-15,18.0,50,4.8,78
仙台,2022-06-16,24.0,40,1.9,71
仙台,2022-06-17,24.6,10,3.2,64
仙台,2022-06-18,27.2,60,2.0,63
仙台,2022-06-19,27.0,40,2.1,65
仙台,2022-06-20,27.7,30,2.8,56
仙台,2022-06-21,21.9,0,2.8,76
仙台,2022-06-22,21.4,0,2.5,76
仙台,2022-06-23,20.7,70,3.5,85
仙台,2022-06-24,24.7,30,2.7,86
仙台,2022-06-25,30.6,0,3.5,54
仙台,2022-06-26,30.9,20,2.2,52
仙台,2022-06-27,28.2,0,5.1,66
仙台,2022-06-28,29.5,10,2.1,67
仙台,2022-06-29,32.0,0,4.1,51
仙台,2022-06-30,31.2,0,5.5,54
仙台,2022-07-01,31.2,20,2.3,56
仙台,2022-07-02,30.9,30,2.5,62
仙台,2022-07-03,31.4,0,2.0,58
仙台,2022-07-04,29.2,30,1.7,63
仙台,2022-07-05,27.4,50,2.4,75
仙台,2022-07-06,23.6,80,4.4,88
仙台,2022-07-07,24.3,80,2.8,81
仙台,2022-07-08,24.9,40,3.8,70
仙台,2022-07-09,24.4,100,3.1,80
仙台,2022-07-10,28.8,10,2.0,69
仙台,2022-07-11,25.3,60,3.3,84
仙台,2022-07-12,24.2,90,3.3,86
仙台,2022-07-13,21.4,100,3.7,96
仙台,2022-07-14,21.6,20,3.9,82
仙台,2022-07-15,22.5,100,4.5,90
仙台,2022-07-16,24.0,30,2.0,85
仙台,2022-07-17,25.2,60,2.0,84
仙台,2022-07-18,28.5,50,1.8,67
仙台,2022-07-19,25.0,80,2.0,86
仙台,2022-07-20,28.3,30,3.2,65
仙台,2022-07-21,26.1,80,1.7,77
仙台,2022-07-22,24.3,100,2.9,94
仙台,2022-07-23,27.3,90,1.5,78
仙台,2022-07-24,26.4,0,2.8,73
仙台,2022-07-25,26.6,40,2.1,81
仙台,2022-07-26,28.0,60,1.8,82
仙台,2022-07-27,27.7,100,1.4,84
仙台,2022-07-28,27.3,40,2.4,80
仙台,2022-07-29,27.0,40,2.3,84
仙台,2022-07-30,26.6,50,2.7,85
仙台,2022-07-31,32.7,0,1.0,59
仙台,2022-08-01,29.0,20,2.0,76
仙台,2022-08-02,31.5,0,3.0,64
仙台,2022-08-03,27.7,60,2.3,81
仙台,2022-08-04,22.7,20,3.0,80
仙台,2022-08-05,22.4,10,2.8,74
仙台,2022-08-06,23.5,0,2.4,73
仙台,2022-08-07,26.1,10,2.1,79
仙台,2022-08-08,29.4,30,2.1,78
仙台,2022-08-09,32.8,0,2.8,57
仙台,2022-08-10,32.8,10,2.1,57
仙台,2022-08-11,30.1,30,1.3,74
仙台,2022-08-12,30.3,0,4.0,71
仙台,2022-08-13,29.3,80,4.0,73
仙台,2022-08-14,28.3,50,1.9,76
仙台,2022-08-15,25.8,70,2.9,88
仙台,2022-08-16,29.4,40,3.5,69
仙台,2022-08-17,26.7,70,2.0,71
仙台,2022-08-18,26.4,70,4.2,76
仙台,2022-08-19,27.4,0,3.1,54
仙台,2022-08-20,25.6,50,2.9,79
仙台,2022-08-21,26.6,0,2.6,76
仙台,2022-08-22,24.8,30,3.0,80
仙台,2022-08-23,29.4,70,2.3,79
仙台,2022-08-24,25.8,0,2.6,61
仙台,2022-08-25,24.0,50,2.7,70
仙台,2022-08-26,24.9,0,1.7,79
仙台,2022-08-27,25.8,50,1.6,84
仙台,2022-08-28,19.9,80,1.5,89
仙台,2022-08-29,22.8,0,2.2,67
仙台,2022-08-30,22.4,30,1.4,82
仙台,2022-08-31,23.7,10,0.8,86
仙台,2022-09-01,28.4,40,1.8,79
仙台,2022-09-02,25.3,0,1.8,72
仙台,2022-09-03,23.2,40,2.8,82
仙台,2022-09-04,22.8,80,3.3,88
仙台,2022-09-05,23.3,40,3.2,82
仙台,2022-09-06,25.4,40,7.9,83
仙台,2022-09-07,25.8,40,1.6,80
仙台,2022-09-08,21.1,100,1.6,88
仙台,2022-09-09,24.0,0,1.7,81
仙台,2022-09-10,25.0,0,1.9,67
仙台,2022-09-11,23.1,0,2.1,74
仙台,2022-09-12,24.3,60,2.9,79
仙台,2022-09-13,25.5,0,1.8,81
仙台,2022-09-14,24.3,0,3.2,66
仙台,2022-09-15,21.5,20,2.8,72
仙台,2022-09-16,24.1,0,2.8,71
仙台,2022-09-17,25.2,30,3.2,79
仙台,2022-09-18,27.3,40,5.0,79
仙台,2022-09-19,27.1,60,5.9,85
仙台,2022-09-20,19.7,70,3.5,74
仙台,2022-09-21,18.4,0,3.0,58
仙台,2022-09-22,18.5,60,1.5,81
仙台,2022-09-23,22.4,70,1.1,91
仙台,2022-09-24,23.6,50,2.3,81
仙台,2022-09-25,21.8,0,2.1,69
仙台,2022-09-26,21.8,0,2.1,78
仙台,2022-09-27,21.2,0,1.6,77
仙台,2022-09-28,21.6,0,1.7,64
仙台,2022-09-29,24.1,0,1.1,61
仙台,2022-09-30,22.5,0,1.7,70
仙台,2022-10-01,22.5,0,1.5,74
仙台,2022-10-02,22.4,0,2.3,70
仙台,2022-10-03,21.0,0,2.1,80
仙台,2022-10-04,23.3,0,3.6,73
仙台,2022-10-05,15.1,30,2.0,65
仙台,2022-10-06,12.1,40,1.6,77
仙台,2022-10-07,11.9,90,2.5,84
仙台,2022-10-08,18.4,0,3.1,62
仙台,2022-10-09,16.9,10,2.7,72
仙台,2022-10-10,19.2,40,2.1,89
仙台,2022-10-11,19.1,0,4.5,59
仙台,2022-10-12,18.5,0,2.0,59
仙台,2022-10-13,15.5,0,2.4,79
仙台,2022-10-14,17.6,0,1.4,75
仙台,2022-10-15,19.8,0,1.8,78
仙台,2022-10-16,18.0,40,2.3,79
仙台,2022-10-17,21.9,40,1.8,70
仙台,2022-10-18,15.3,0,3.8,51
仙台,2022-10-19,14.9,0,3.5,50
仙台,2022-10-20,16.0,0,3.3,58
仙台,2022-10-21,17.5,0,2.2,64
仙台,2022-10-22,17.8,30,2.5,72
仙台,2022-10-23,17.9,60,2.2,72
仙台,2022-10-24,12.2,0,2.2,54
仙台,2022-10-25,12.4,30,3.7,59
仙台,2022-10-26,12.1,0,3.2,60
仙台,2022-10-27,12.1,0,1.5,60
仙台,2022-10-28,14.0,0,1.3,70
仙台,2022-10-29,14.6,10,3.0,62
仙台,2022-10-30,14.8,0,2.7,59
仙台,2022-10-31,14.4,0,2.4,66
仙台,2022-11-01,14.9,0,1.2,73
仙台,2022-11-02,18.0,20,1.0,65
仙台,2022-11-03,17.5,20,2.4,64
仙台,2022-11-04,11.3,20,3.9,64
仙台,2022-11-05,11.6,10,3.5,56
仙台,2022-11-06,13.6,0,2.6,60
仙台,2022-11-07,13.0,0,1.6,71
仙台,2022-11-08,14.5,10,3.5,62
仙台,2022-11-09,14.5,0,3.2,57
仙台,2022-11-10,16.1,0,2.3,56
仙台,2022-11-11,13.8,0,2.4,67
仙台,2022-11-12,17.0,0,2.8,71
仙台,2022-11-13,17.5,20,3.0,71
仙台,2022-11-14,11.8,0,3.1,55
仙台,2022-11-15,9.6,0,1.8,72
仙台,2022-11-16,10.4,0,3.8,52
仙台,2022-11-17,10.3,0,2.6,56
仙台,2022-11-18,9.4,0,2.0,63
仙台,2022-11-19,11.1,0,2.3,62
仙台,2022-11-20,11.9,0,0.9,72
仙台,2022-11-21,12.7,30,1.7,88
仙台,2022-11-22,13.1,10,2.9,60
仙台,2022-11-23,8.4,90,3.2,86
仙台,2022-11-24,12.9,0,3.8,62
仙台,2022-11-25,11.9,0,2.3,62
仙台,2022-11-26,14.8,0,3.8,75
仙台,2022-11-27,9.7,0,2.6,52
仙台,2022-11-28,9.2,0,1.7,66
仙台,2022-11-29,17.8,10,6.6,71
仙台,2022-11-30,12.4,0,3.9,65
仙台,2022-12-01,4.4,50,2.3,73
仙台,2022-12-02,3.7,0,3.9,57
仙台,2022-12-03,6.4,0,2.3,76
仙台,2022-12-04,7.3,70,4.4,72
仙台,2022-12-05,4.8,10,2.5,61
仙台,2022-12-06,2.4,40,1.5,85
仙台,2022-12-07,5.7,60,1.5,85
仙台,2022-12-08,5.8,30,4.3,63
仙台,2022-12-09,6.4,10,1.1,75
仙台,2022-12-10,8.5,0,2.0,70
仙台,2022-12-11,5.0,30,1.5,80
仙台,2022-12-12,5.4,0,1.9,66
仙台,2022-12-13,9.7,10,3.6,75
仙台,2022-12-14,4.4,100,4.1,67
仙台,2022-12-15,2.9,100,3.2,68
仙台,2022-12-16,2.9,90,3.0,64
仙台,2022-12-17,1.6,60,2.0,80
仙台,2022-12-18,0.4,100,4.5,67
仙台,2022-12-19,-0.4,30,2.3,69
仙台,2022-12-20,1.1,0,1.3,78
仙台,2022-12-21,3.5,0,1.8,79
仙台,2022-12-22,6.9,80,5.7,88
仙台,2022-12-23,3.7,20,8.9,47
仙台,2022-12-24,5.3,40,4.9,68
仙台,2022-12-25,4.4,10,3.7,66
仙台,2022-12-26,5.6,0,5.5,63
仙台,2022-12-27,6.5,0,4.6,65
仙台,2022-12-28,8.4,0,2.6,58
仙台,2022-12-29,3.4,70,2.5,63
仙台,2022-12-30,4.8,0,3.1,60
仙台,2022-12-31,5.1,0,3.4,59
仙台,2023-01-01,6.2,60,4.8,66
仙台,2023-01-02,1.8,0,4.9,52
仙台,2023-01-03,2.2,0,6.0,56
仙台,2023-01-04,2.2,0,6.0,54
仙台,2023-01-05,2.6,0,6.7,53
仙台,2023-01-06,4.0,0,3.0,54
仙台,2023-01-07,3.4,10,1.0,67
仙台,2023-01-08,4.5,0,2.6,64
仙台,2023-01-09,6.2,20,1.9,73
仙台,2023-01-10,1.4,40,5.6,54
仙台,2023-01-11,6.2,0,3.5,58
仙台,2023-01-12,9.6,0,2.8,65
仙台,2023-01-13,11.0,0,2.4,59
仙台,2023-01-14,11.5,30,1.2,86
仙台,2023-01-15,6.8,30,2.5,69
仙台,2023-01-16,4.3,0,3.4,61
仙台,2023-01-17,4.4,20,2.9,52
仙台,2023-01-18,5.5,0,3.6,58
仙台,2023-01-19,3.1,0,2.2,59
仙台,2023-01-20,8.6,0,3.0,58
仙台,2023-01-21,1.9,20,4.0,55
仙台,2023-01-22,1.1,0,2.4,61
仙台,2023-01-23,1.1,0,2.1,71
仙台,2023-01-24,0.7,70,4.6,72
仙台,2023-01-25,-3.7,90,5.8,38
仙台,2023-01-26,-0.5,40,3.9,64
仙台,2023-01-27,0.2,50,1.9,74
仙台,2023-01-28,-0.9,30,3.2,50
仙台,2023-01-29,-2.2,0,2.3,68
仙台,2023-01-30,0.6,20,1.9,72
仙台,2023-01-31,-0.1,0,3.3,60
仙台,2023-02-01,6.3,30,4.4,47
仙台,2023-02-02,2.3,0,5.3,51
仙台,2023-02-03,1.6,0,3.4,54
仙台,2023-02-04,2.9,40,2.6,72
仙台,2023-02-05,3.8,0,3.3,56
仙台,2023-02-06,7.1,0,2.7,62
仙台,2023-02-07,7.1,0,2.2,73
仙台,2023-02-08,5.6,10,3.0,57
仙台,2023-02-09,2.1,0,6.0,50
仙台,2023-02-10,-0.8,90,1.7,78
仙台,2023-02-11,3.4,0,2.6,69
仙台,2023-02-12,5.6,0,2.0,68
仙台,2023-02-13,2.4,80,2.5,96
仙台,2023-02-14,1.4,60,4.6,54
仙台,2023-02-15,0.6,20,4.6,51
仙台,2023-02-16,1.6,0,3.5,54
仙台,2023-02-17,6.5,0,3.1,53
仙台,2023-02-18,9.7,10,1.7,57
仙台,2023-02-19,7.5,100,2.1,83
仙台,2023-02-20,2.9,10,5.6,44
仙台,2023-02-21,0.9,60,5.0,50
仙台,2023-02-22,2.5,0,3.0,55
仙台,2023-02-23,6.2,0,1.5,58
仙台,2023-02-24,8.6,20,2.5,63
仙台,2023-02-25,3.9,0,4.7,52
仙台,2023-02-26,3.3,10,6.8,49
仙台,2023-02-27,6.3,0,4.6,46
仙台,2023-02-28,12.1,0,3.6,36
仙台,2023-03-01,14.1,0,4.6,48
仙台,2023-03-02,6.9,10,4.4,59
仙台,2023-03-03,6.4,20,4.2,51
仙台,2023-03-04,8.2,0,4.0,49
仙台,2023-03-05,5.6,0,2.0,56
仙台,2023-03-06,9.4,10,1.6,66
仙台,2023-03-07,13.5,0,3.0,39
仙台,2023-03-08,16.9,0,3.3,38
仙台,2023-03-09,13.8,0,2.2,59
仙台,2023-03-10,13.4,10,3.9,59
仙台,2023-03-11,13.2,0,1.7,50
仙台,2023-03-12,9.8,0,2.5,76
仙台,2023-03-13,10.8,70,5.1,74
仙台,2023-03-14,8.3,10,3.5,50
仙台,2023-03-15,8.4,0,2.3,66
仙台,2023-03-16,13.3,0,2.9,72
仙台,2023-03-17,9.2,0,3.9,44
仙台,2023-03-18,2.3,100,2.5,96
仙台,2023-03-19,9.6,10,4.5,48
仙台,2023-03-20,13.1,0,2.0,44
仙台,2023-03-21,14.8,0,2.1,64
仙台,2023-03-22,16.1,0,2.3,62
仙台,2023-03-23,16.6,40,5.4,79
仙台,2023-03-24,14.7,0,3.2,62
仙台,2023-03-25,7.1,0,0.9,72
仙台,2023-03-26,8.3,100,2.0,92
仙台,2023-03-27,10.7,0,4.2,46
仙台,2023-03-28,9.4,0,2.3,64
仙台,2023-03-29,9.8,20,1.7,73
仙台,2023-03-30,12.2,0,2.3,68
仙台,2023-03-31,18.1,0,2.8,40
仙台,2023-04-01,15.6,0,3.3,38
仙台,2023-04-02,9.6,30,2.2,70
仙台,2023-04-03,10.7,0,2.0,63
仙台,2023-04-04,14.4,0,2.5,57
仙台,2023-04-05,17.2,0,1.9,56
仙台,2023-04-06,18.1,10,2.8,61
仙台,2023-04-07,18.5,70,5.5,78
仙台,2023-04-08,13.1,30,3.3,59
仙台,2023-04-09,10.1,10,7.3,38
仙台,2023-04-10,16.6,0,2.2,40
仙台,2023-04-11,20.2,0,2.6,43
仙台,2023-04-12,13.6,50,3.5,70
仙台,2023-04-13,16.3,0,5.0,33
仙台,2023-04-14,19.7,0,4.2,35
仙台,2023-04-15,13.0,70,4.0,81
仙台,2023-04-16,16.2,0,6.1,56
仙台,2023-04-17,10.3,0,5.7,53
仙台,2023-04-18,13.5,0,2.9,57
仙台,2023-04-19,18.6,0,4.7,45
仙台,2023-04-20,17.9,0,2.9,68
仙台,2023-04-21,20.5,0,5.1,41
仙台,2023-04-22,12.6,0,5.9,31
仙台,2023-04-23,13.7,0,6.7,30
仙台,2023-04-24,12.4,0,6.1,30
仙台,2023-04-25,12.3,0,3.7,42
仙台,2023-04-26,13.5,100,1.8,91
仙台,2023-04-27,15.7,0,4.9,45
仙台,2023-04-28,19.4,0,2.4,54
仙台,2023-04-29,19.5,0,3.6,66
仙台,2023-04-30,18.6,30,3.5,66
仙台,2023-05-01,18.0,0,3.3,50
仙台,2023-05-02,15.6,0,5.3,42
仙台,2023-05-03,18.3,0,2.7,52
仙台,2023-05-04,22.9,0,2.5,38
仙台,2023-05-05,22.4,0,2.3,44
仙台,2023-05-06,19.0,100,2.2,85
仙台,2023-05-07,9.7,100,3.1,87
仙台,2023-05-08,9.9,40,4.0,70
仙台,2023-05-09,15.2,0,2.9,54
仙台,2023-05-10,18.7,30,2.1,51
仙台,2023-05-11,17.2,10,4.1,36
仙台,2023-05-12,14.6,0,2.5,56
仙台,2023-05-13,17.0,0,2.6,69
仙台,2023-05-14,18.0,30,6.4,62
仙台,2023-05-15,15.6,100,2.4,89
仙台,2023-05-16,18.2,40,3.3,72
仙台,2023-05-17,24.2,0,3.2,60
仙台,2023-05-18,26.9,0,2.3,56
仙台,2023-05-19,19.7,70,2.1,76
仙台,2023-05-20,17.3,10,2.7,75
仙台,2023-05-21,20.9,0,3.4,76
仙台,2023-05-22,23.0,0,2.4,46
仙台,2023-05-23,14.5,70,2.0,82
仙台,2023-05-24,16.7,50,4.8,54
仙台,2023-05-25,19.4,0,2.3,51
仙台,2023-05-26,20.1,0,2.6,64
仙台,2023-05-27,22.8,40,2.5,60
仙台,2023-05-28,19.6,90,1.9,84
仙台,2023-05-29,19.8,100,1.3,88
仙台,2023-05-30,22.2,20,4.0,54
仙台,2023-05-31,19.6,0,2.9,50
仙台,2023-06-01,21.0,0,3.2,58
仙台,2023-06-02,18.8,100,2.0,95
仙台,2023-06-03,21.7,0,5.3,54
仙台,2023-06-04,22.6,0,7.2,46
仙台,2023-06-05,24.1,0,3.6,49
仙台,2023-06-06,23.1,0,2.6,68
仙台,2023-06-07,25.7,10,1.6,50
仙台,2023-06-08,22.3,0,2.7,71
仙台,2023-06-09,18.4,70,4.6,88
仙台,2023-06-10,23.5,40,2.2,75
仙台,2023-06-11,19.8,100,2.5,96
仙台,2023-06-12,22.0,20,1.2,81
仙台,2023-06-13,24.3,50,1.2,77
仙台,2023-06-14,22.1,50,2.6,87
仙台,2023-06-15,20.5,100,1.9,90
仙台,2023-06-16,19.8,100,3.3,84
仙台,2023-06-17,27.3,0,3.7,53
仙台,2023-06-18,27.8,0,4.5,55
仙台,2023-06-19,20.9,10,2.5,63
仙台,2023-06-20,22.5,0,1.8,62
仙台,2023-06-21,22.2,0,3.5,67
仙台,2023-06-22,20.3,40,4.3,76
仙台,2023-06-23,21.3,40,1.7,81
仙台,2023-06-24,23.1,100,2.2,81
仙台,2023-06-25,23.8,70,2.1,75
仙台,2023-06-26,23.1,70,3.5,80
仙台,2023-06-27,25.9,30,1.8,79
仙台,2023-06-28,27.5,0,2.1,76
仙台,2023-06-29,27.1,30,1.5,64
仙台,2023-06-30,24.1,60,1.9,86
仙台,2023-07-01,25.5,40,1.7,80
仙台,2023-07-02,25.3,0,2.7,76
仙台,2023-07-03,27.2,20,1.9,59
仙台,2023-07-04,23.6,40,2.8,72
仙台,2023-07-05,23.8,50,3.8,79
仙台,2023-07-06,27.8,10,3.5,77
仙台,2023-07-07,29.2,0,1.8,65
仙台,2023-07-08,21.1,90,1.5,83
仙台,2023-07-09,27.3,60,2.4,85
仙台,2023-07-10,29.9,50,2.6,70
仙台,2023-07-11,30.0,20,2.7,64
仙台,2023-07-12,28.3,40,3.4,69
仙台,2023-07-13,28.9,10,3.6,54
仙台,2023-07-14,26.2,50,1.8,72
仙台,2023-07-15,23.5,100,3.5,88
仙台,2023-07-16,31.6,30,3.4,62
仙台,2023-07-17,32.6,10,3.6,55
仙台,2023-07-18,28.0,30,1.4,72
仙台,2023-07-19,24.3,100,2.0,91
仙台,2023-07-20,25.1,90,2.6,75
仙台,2023-07-21,22.9,60,2.6,85
仙台,2023-07-22,25.4,50,2.9,78
仙台,2023-07-23,26.1,10,2.7,76
仙台,2023-07-24,28.1,0,1.7,76
仙台,2023-07-25,31.2,10,2.1,70
仙台,2023-07-26,32.0,30,1.7,61
仙台,2023-07-27,32.0,50,1.5,61
仙台,2023-07-28,31.1,10,2.1,66
仙台,2023-07-29,31.4,0,2.4,64
仙台,2023-07-30,32.8,20,1.8,63
仙台,2023-07-31,33.2,10,2.2,53
仙台,2023-08-01,29.2,10,1.7,68
仙台,2023-08-02,31.7,20,2.0,57
仙台,2023-08-03,31.1,20,1.8,67
仙台,2023-08-04,32.5,30,1.6,58
仙台,2023-08-05,33.0,10,2.5,57
仙台,2023-08-06,31.5,10,4.0,64
仙台,2023-08-07,30.1,50,3.8,72
仙台,2023-08-08,29.0,90,4.7,73
仙台,2023-08-09,29.8,60,5.8,74
仙台,2023-08-10,29.2,0,6.5,66
仙台,2023-08-11,29.2,30,3.6,67
仙台,2023-08-12,27.0,90,2.1,83
仙台,2023-08-13,28.4,90,3.2,80
仙台,2023-08-14,28.1,90,3.4,83
仙台,2023-08-15,28.4,90,5.2,79
仙台,2023-08-16,28.8,50,6.4,76
仙台,2023-08-17,29.9,30,1.9,76
仙台,2023-08-18,29.6,60,1.7,77
仙台,2023-08-19,29.3,80,1.2,77
仙台,2023-08-20,30.1,90,0.7,76
仙台,2023-08-21,29.6,20,2.7,76
仙台,2023-08-22,29.6,70,3.9,77
仙台,2023-08-23,30.1,60,4.7,76
仙台,2023-08-24,31.8,0,3.5,67
仙台,2023-08-25,30.0,0,2.4,73
仙台,2023-08-26,29.4,40,3.1,72
仙台,2023-08-27,27.9,30,2.7,73
仙台,2023-08-28,32.1,10,3.5,54
仙台,2023-08-29,28.5,70,2.8,76
仙台,2023-08-30,29.3,30,3.2,71
仙台,2023-08-31,30.2,0,2.9,70
仙台,2023-09-01,29.8,0,1.8,69
仙台,2023-09-02,30.0,10,1.6,64
仙台,2023-09-03,28.0,30,3.0,72
仙台,2023-09-04,25.5,100,3.6,91
仙台,2023-09-05,28.2,70,1.1,79
仙台,2023-09-06,23.7,100,1.0,92
仙台,2023-09-07,27.2,0,2.4,66
仙台,2023-09-08,23.4,60,3.1,81
仙台,2023-09-09,28.5,60,2.5,81
仙台,2023-09-10,28.4,80,1.9,77
仙台,2023-09-11,27.9,30,3.2,79
仙台,2023-09-12,27.4,90,3.3,77
仙台,2023-09-13,27.5,20,1.3,74
仙台,2023-09-14,27.9,10,2.1,76
仙台,2023-09-15,25.7,90,3.2,78
仙台,2023-09-16,26.8,50,1.9,79
仙台,2023-09-17,26.5,90,2.6,84
仙台,2023-09-18,29.6,40,1.8,76
仙台,2023-09-19,27.0,50,1.6,82
仙台,2023-09-20,27.1,10,1.9,66
仙台,2023-09-21,23.2,90,2.8,90
仙台,2023-09-22,24.3,20,1.5,69
仙台,2023-09-23,22.7,0,1.8,58
仙台,2023-09-24,21.7,0,2.0,63
仙台,2023-09-25,22.2,30,2.2,72
仙台,2023-09-26,23.1,20,1.8,76
仙台,2023-09-27,20.8,80,1.5,87
仙台,2023-09-28,25.0,50,3.7,76
仙台,2023-09-29,24.4,0,3.4,61
仙台,2023-09-30,20.7,30,1.0,79
仙台,2023-10-01,23.8,50,1.8,77
仙台,2023-10-02,21.1,0,4.2,51
仙台,2023-10-03,21.8,0,2.8,52
仙台,2023-10-04,18.7,10,1.6,78
仙台,2023-10-05,19.6,70,5.2,67
仙台,2023-10-06,17.7,0,9.3,52
仙台,2023-10-07,17.7,30,4.0,59
仙台,2023-10-08,17.2,10,1.7,66
仙台,2023-10-09,15.9,100,1.4,90
仙台,2023-10-10,20.5,50,2.1,76
仙台,2023-10-11,18.6,50,2.7,58
仙台,2023-10-12,18.8,10,1.8,53
仙台,2023-10-13,19.1,0,2.8,57
仙台,2023-10-14,20.2,0,1.4,57
仙台,2023-10-15,13.5,90,1.3,90
仙台,2023-10-16,19.5,0,3.8,58
仙台,2023-10-17,17.4,0,5.2,55
仙台,2023-10-18,17.4,0,1.9,67
仙台,2023-10-19,21.6,0,2.4,63
仙台,2023-10-20,19.2,10,2.0,72
仙台,2023-10-21,13.3,60,4.4,62
仙台,2023-10-22,13.7,0,4.1,53
仙台,2023-10-23,17.6,0,2.6,57
仙台,2023-10-24,16.9,0,1.3,66
仙台,2023-10-25,17.6,30,1.3,75
仙台,2023-10-26,18.6,10,2.0,61
仙台,2023-10-27,16.8,0,1.3,71
仙台,2023-10-28,16.9,30,1.3,72
仙台,2023-10-29,16.7,0,3.1,66
仙台,2023-10-30,15.7,0,2.3,68
仙台,2023-10-31,16.4,0,1.7,70
仙台,2023-11-01,18.3,0,2.4,68
仙台,2023-11-02,19.5,10,1.7,67
仙台,2023-11-03,20.3,0,1.9,68
仙台,2023-11-04,17.9,20,1.7,77
仙台,2023-11-05,15.3,50,2.1,85
仙台,2023-11-06,21.6,0,4.5,71
仙台,2023-11-07,18.2,20,4.5,66
仙台,2023-11-08,13.9,0,3.9,57
仙台,2023-11-09,14.4,0,1.8,72
仙台,2023-11-10,15.4,50,1.8,82
仙台,2023-11-11,9.2,0,3.8,49
仙台,2023-11-12,7.3,30,2.0,71
仙台,2023-11-13,8.0,40,4.0,61
仙台,2023-11-14,11.0,0,3.6,55
仙台,2023-11-15,10.7,0,2.1,68
仙台,2023-11-16,12.0,0,1.2,69
仙台,2023-11-17,12.0,90,1.6,93
仙台,2023-11-18,10.7,0,4.2,55
仙台,2023-11-19,13.5,0,4.2,58
仙台,2023-11-20,9.5,10,6.2,61
仙台,2023-11-21,11.2,0,2.2,63
仙台,2023-11-22,12.7,0,1.7,70
仙台,2023-11-23,13.9,0,0.8,71
仙台,2023-11-24,12.4,80,5.2,66
仙台,2023-11-25,5.3,0,4.7,50
仙台,2023-11-26,7.7,0,1.9,67
仙台,2023-11-27,10.2,0,1.4,79
仙台,2023-11-28,12.5,50,7.3,64
仙台,2023-11-29,6.3,100,2.6,83
仙台,2023-11-30,4.4,40,3.0,66
仙台,2023-12-01,5.3,10,3.3,62
仙台,2023-12-02,5.6,0,2.3,68
仙台,2023-12-03,7.3,40,1.3,76
仙台,2023-12-04,8.0,0,2.1,67
